Date,Bench 3,Bench 5,Taille de la trame,Mac_Src,Mac_Dst,Type,Field_2,Field_3,Field_4,Field_5,Field_6,Field_7,MAC_Sender,Source_IP,Sender_IP,Dest_IP,MAC_Target,Field_9,Target_IP,Field_10,Field_11,Field_14,Field_16,Field_17,Field_18,Field_20,Field_21,Field_23,Field_25,Field_26,Field_28,Field_29,Field_30,Field_32,Field_33_34_35,Time Packet (cal),PMID
2022-03-04 15:37:03.136,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,10772,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,372,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001051.449005127,2000-01-13 02:04:11.449,33c0c(MID_12)
2022-03-04 15:37:03.162,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,10773,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,326,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001051.4756622314,2000-01-13 02:04:11.475,33c0f(MID_15)
2022-03-04 15:37:03.162,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,10774,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,373,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001051.4888763428,2000-01-13 02:04:11.488,33d10(MID_61)
2022-03-04 15:37:03.239,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,10775,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,373,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001051.4891052246,2000-01-13 02:04:11.489,33c01(MID_1)
2022-03-04 15:37:03.264,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,10776,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,373,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001051.5300598145,2000-01-13 02:04:11.530,33c05(MID_5)
2022-03-04 15:37:03.339,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,10777,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,373,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001051.5433959961,2000-01-13 02:04:11.543,33c08(MID_8)
2022-03-04 15:37:03.364,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,10778,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,373,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001051.5833892822,2000-01-13 02:04:11.583,33c0c(MID_12)
2022-03-04 15:37:03.439,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,10779,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,327,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001051.5967254639,2000-01-13 02:04:11.596,33c0f(MID_15)
2022-03-04 15:37:03.439,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,10780,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,374,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001051.6366119385,2000-01-13 02:04:11.636,33d10(MID_61)
2022-03-04 15:37:03.464,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,10781,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,374,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001051.6368408203,2000-01-13 02:04:11.636,33c01(MID_1)
2022-03-04 15:37:03.514,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,10782,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,374,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001051.6500549316,2000-01-13 02:04:11.650,33c05(MID_5)
2022-03-04 15:37:03.539,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,10783,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,374,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001051.6767120361,2000-01-13 02:04:11.676,33c08(MID_8)
2022-03-04 15:37:03.614,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,10784,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,374,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001051.6900634766,2000-01-13 02:04:11.690,33c0c(MID_12)
2022-03-04 15:37:03.639,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,10785,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,328,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001051.7300567627,2000-01-13 02:04:11.730,33c0f(MID_15)
2022-03-04 15:37:03.639,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,10786,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,375,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001051.743270874,2000-01-13 02:04:11.743,33d10(MID_61)
2022-03-04 15:37:03.710,3,2 FT_0_label_2,62,00:10:EC:01:E5:43 (ordi_2),00:1f:29:57:94:f (ordi_4),800,17664,48,34205,16384,64,17,,169.254.174.223 (ordi_4),,169.254.174.5 (ordi_3),,12500,,12501,28,1 FT_7_label_2,000,0 FT_5_label_1,0 FT_2_label_1,0,13,0,0,0,3 FT_3_label_4,15 FT_4_label_16,97,0(unknown),0.0,2000-01-01 12:00:00.000,8033c61(MID_181)
2022-03-04 15:37:03.714,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,10787,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,375,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001051.7434997559,2000-01-13 02:04:11.743,33c01(MID_1)
2022-03-04 15:37:03.739,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,10788,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,375,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001051.7834014893,2000-01-13 02:04:11.783,33c05(MID_5)
2022-03-04 15:37:03.814,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,10789,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,375,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001051.7967224121,2000-01-13 02:04:11.796,33c08(MID_8)
2022-03-04 15:37:03.814,3,1 FT_0_label_1,342,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,324,10790,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,304,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,47,289,0,0,0,3 FT_3_label_4,15 FT_4_label_16,448,0(unknown),1001051.7967681885,2000-01-13 02:04:11.796,33dc0(MID_65)
2022-03-04 15:37:03.839,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,10791,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,375,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001051.8367767334,2000-01-13 02:04:11.836,33c0c(MID_12)
2022-03-04 15:37:03.889,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,10792,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,329,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001051.8500518799,2000-01-13 02:04:11.850,33c0f(MID_15)
2022-03-04 15:37:03.889,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,10793,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,376,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001051.8766021729,2000-01-13 02:04:11.876,33d10(MID_61)
2022-03-04 15:37:03.914,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,10794,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,376,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001051.8768310547,2000-01-13 02:04:11.876,33c01(MID_1)
2022-03-04 15:37:03.989,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,10795,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,376,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001051.8900604248,2000-01-13 02:04:11.890,33c05(MID_5)
2022-03-04 15:37:04.014,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,10796,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,376,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001051.9300537109,2000-01-13 02:04:11.930,33c08(MID_8)
2022-03-04 15:37:04.089,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,10797,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,376,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001051.9433898926,2000-01-13 02:04:11.943,33c0c(MID_12)
2022-03-04 15:37:04.115,3,1 FT_0_label_1,118,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,100,10798,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,80,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,47,65,0,0,0,3 FT_3_label_4,15 FT_4_label_16,27,0(unknown),1001051.9833679199,2000-01-13 02:04:11.983,33c1b(MID_27)
2022-03-04 15:37:04.115,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,10799,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,377,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001051.99659729,2000-01-13 02:04:11.996,33d10(MID_61)
2022-03-04 15:37:04.196,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,10800,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,377,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001051.9968261719,2000-01-13 02:04:11.996,33c01(MID_1)
2022-03-04 15:37:04.217,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,10801,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,377,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001052.0399169922,2000-01-13 02:04:12.039,33c05(MID_5)
2022-03-04 15:37:04.217,3,1 FT_0_label_1,88,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,70,10802,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,50,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,48,35,0,0,0,3 FT_3_label_4,15 FT_4_label_16,36,0(unknown),1001052.0399627686,2000-01-13 02:04:12.039,33c24(MID_36)
2022-03-04 15:37:04.242,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,10803,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,377,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001052.0511779785,2000-01-13 02:04:12.051,33c08(MID_8)
2022-03-04 15:37:04.242,3,1 FT_0_label_1,76,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,58,10804,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,38,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,48,23,0,0,0,3 FT_3_label_4,15 FT_4_label_16,22,0(unknown),1001052.0513153076,2000-01-13 02:04:12.051,33c16(MID_22)
2022-03-04 15:37:04.242,3,1 FT_0_label_1,238,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,220,10805,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,200,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,48,185,0,0,0,3 FT_3_label_4,15 FT_4_label_16,17,0(unknown),1001052.0513458252,2000-01-13 02:04:12.051,33c11(MID_17)
2022-03-04 15:37:04.317,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,10806,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,377,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001052.0646057129,2000-01-13 02:04:12.064,33c0c(MID_12)
2022-03-04 15:37:04.317,3,1 FT_0_label_1,78,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,60,10807,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,40,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,48,25,0,0,0,3 FT_3_label_4,15 FT_4_label_16,35,0(unknown),1001052.0646362305,2000-01-13 02:04:12.064,33c23(MID_35)
2022-03-04 15:37:04.342,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,10808,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,330,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001052.1045074463,2000-01-13 02:04:12.104,33c0f(MID_15)
2022-03-04 15:37:04.342,3,1 FT_0_label_1,146,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,128,10809,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,108,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,48,93,0,0,0,3 FT_3_label_4,15 FT_4_label_16,71,0(unknown),1001052.1045684814,2000-01-13 02:04:12.104,33c47(MID_50)
2022-03-04 15:37:04.342,3,1 FT_0_label_1,118,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,100,10810,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,80,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,48,65,0,0,0,3 FT_3_label_4,15 FT_4_label_16,67,0(unknown),1001052.1045837402,2000-01-13 02:04:12.104,33c43(MID_46)
2022-03-04 15:37:04.342,3,1 FT_0_label_1,126,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,108,10811,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,88,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,48,73,0,0,0,3 FT_3_label_4,15 FT_4_label_16,65,0(unknown),1001052.1046142578,2000-01-13 02:04:12.104,33c41(MID_44)
2022-03-04 15:37:04.342,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,10812,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,378,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001052.1176757812,2000-01-13 02:04:12.117,33d10(MID_61)
2022-03-04 15:37:04.417,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,10813,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,378,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001052.118057251,2000-01-13 02:04:12.118,33c01(MID_1)
2022-03-04 15:37:04.417,3,1 FT_0_label_1,334,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,316,10814,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,296,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,48,281,0,0,0,3 FT_3_label_4,15 FT_4_label_16,264,0(unknown),1001052.1181182861,2000-01-13 02:04:12.118,33d08(MID_60)
2022-03-04 15:37:04.442,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,10815,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,378,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001052.1578521729,2000-01-13 02:04:12.157,33c05(MID_5)
2022-03-04 15:37:04.517,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,10816,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,378,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001052.1711120605,2000-01-13 02:04:12.171,33c08(MID_8)
2022-03-04 15:37:04.542,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,10817,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,378,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001052.2111206055,2000-01-13 02:04:12.211,33c0c(MID_12)
2022-03-04 15:37:04.592,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,10818,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,331,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001052.2244567871,2000-01-13 02:04:12.224,33c0f(MID_15)
2022-03-04 15:37:04.592,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,10819,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,379,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001052.2510070801,2000-01-13 02:04:12.251,33d10(MID_61)
2022-03-04 15:37:04.617,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,10820,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,379,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001052.2512359619,2000-01-13 02:04:12.251,33c01(MID_1)
2022-03-04 15:37:04.692,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,10821,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,379,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001052.2644500732,2000-01-13 02:04:12.264,33c05(MID_5)
2022-03-04 15:37:04.717,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,10822,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,379,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001052.3044433594,2000-01-13 02:04:12.304,33c08(MID_8)
2022-03-04 15:37:04.792,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,10823,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,379,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001052.3177947998,2000-01-13 02:04:12.317,33c0c(MID_12)
2022-03-04 15:37:04.817,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,10824,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,332,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001052.3577728271,2000-01-13 02:04:12.357,33c0f(MID_15)
2022-03-04 15:37:04.817,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,10825,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,380,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001052.3710021973,2000-01-13 02:04:12.371,33d10(MID_61)
2022-03-04 15:37:04.892,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,10826,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,380,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001052.3712310791,2000-01-13 02:04:12.371,33c01(MID_1)
2022-03-04 15:37:04.917,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,10827,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,380,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001052.4111175537,2000-01-13 02:04:12.411,33c05(MID_5)
2022-03-04 15:37:04.967,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,10828,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,380,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001052.4244537354,2000-01-13 02:04:12.424,33c08(MID_8)
